link_id,success_count,failure_count,high_score
2691,4.0,8.0,39.46906808257456
2692,3.0,7.0,37.75959370775101
2693,4.0,9.0,41.82420356756808
2695,4.0,7.0,41.43532773953235
2696,4.0,7.0,37.28076731888468
2697,1.0,6.0,33.211734799966926
2698,3.0,8.0,40.90080337641509
2699,8.0,12.0,42.69608735403782
27,1.0,5.0,28.05240370893789
270,2.0,5.0,33.80804912672433
2700,2.0,6.0,35.24369917418815
2702,6.0,10.0,38.84987974408786
2703,4.0,7.0,39.993322559143024
2705,1.0,5.0,33.864760720274106
2706,4.0,7.0,35.079382574500336
2707,2.0,6.0,37.18296577580484
271,3.0,8.0,41.99754602728531
2710,2.0,7.0,36.68812369182025
2713,1.0,6.0,30.80444412369401
2714,6.0,8.0,42.33077675237297
2717,1.0,5.0,27.4869248835939
2719,2.0,7.0,38.66588328723099
272,1.0,5.0,32.390919567266764
2720,1.0,5.0,34.67746398884098
2721,2.0,6.0,35.57766685043165
2722,6.0,10.0,39.50207169721378
2723,5.0,10.0,36.71684710760025
2724,3.0,6.0,36.71684710760025
2725,5.0,10.0,38.61051994774369
2728,3.0,8.0,35.62337838357749
2729,2.0,4.0,39.39223368443864
273,1.0,5.0,33.985276238769565
2730,3.0,9.0,33.86597296467696
2733,2.0,5.0,38.711688702414506
2734,1.0,6.0,33.626910049892025
2735,2.0,6.0,36.20969154262419
2738,1.0,4.0,30.695136021652463
274,3.0,7.0,38.922355260365705
2741,3.0,7.0,37.18296577580484
2743,1.0,6.0,35.591779748359826
2744,1.0,5.0,36.31198097811728
2746,1.0,5.0,32.45323303102025
2747,1.0,4.0,28.12042433880337
2748,1.0,4.0,31.382192655528154
2749,1.0,5.0,33.3138342081559
275,1.0,5.0,27.4869248835939
2751,1.0,5.0,32.6497475791786
2753,5.0,10.0,40.89210478760175
2759,3.0,5.0,40.92387776299511
276,1.0,5.0,28.03814322443717
2760,2.0,6.0,37.556264447988994
2761,6.0,8.0,41.1839472622792
2762,1.0,6.0,35.53559441633821
2763,3.0,7.0,35.62851737797797
2764,1.0,5.0,31.67930705677164
2765,2.0,7.0,35.555143129160264
2766,1.0,5.0,29.82160522671065
2767,3.0,7.0,36.263630865973305
2768,2.0,6.0,35.38589834653691
2769,1.0,6.0,32.790058201689064
2770,1.0,5.0,28.17661359345449
2771,1.0,6.0,30.552900032469545
2772,5.0,8.0,40.9662710065406
2773,2.0,7.0,40.88162345828302
2774,1.0,5.0,30.34682561031569
2775,1.0,5.0,35.34812577893516
2777,2.0,6.0,39.74660862766178
2780,2.0,6.0,37.33737833793944
2782,4.0,9.0,35.57766685043165
2783,1.0,5.0,35.24369917418815
2784,3.0,6.0,39.37985393490088
2785,4.0,8.0,38.04078139793928
2788,1.0,6.0,33.85435734851321
2789,1.0,5.0,36.33504358604007
2790,4.0,8.0,39.87592726254613
2791,5.0,8.0,39.63864357862342
2792,1.0,6.0,30.941146012473105
2794,1.0,5.0,23.75284558708704
2796,2.0,5.0,37.23465009411522
2797,2.0,5.0,37.10278770887154
2798,3.0,6.0,38.0842601177937
28,2.0,6.0,40.89210478760175
2801,2.0,7.0,41.55095745664516
2803,4.0,9.0,38.32460637553443
2804,8.0,10.0,38.81771693554256
2805,1.0,5.0,35.86508934465592
2807,1.0,4.0,31.93338790585683
2808,2.0,6.0,39.36675045934589
2809,2.0,6.0,41.99754602728531
2810,9.0,11.0,41.38583738596875
2813,1.0,5.0,33.63945123849631
2814,2.0,6.0,40.90080337641509
2816,1.0,4.0,33.858195806238754
2817,4.0,6.0,38.70664662718031
2818,1.0,4.0,28.136969933881865
2820,3.0,8.0,38.24525307385887
2821,7.0,9.0,40.78993877840093
2822,1.0,5.0,27.429578266890168
2823,1.0,4.0,36.27410413714664
2825,3.0,7.0,37.21477074899461
2826,1.0,5.0,32.11183303399342
2827,8.0,12.0,41.49577630873395
2829,1.0,5.0,31.55181493793615
2830,2.0,6.0,35.24612527221794
2831,4.0,5.0,38.09890117239309
2833,1.0,5.0,26.19608146611604
2834,2.0,5.0,38.987248344254766
2835,4.0,7.0,40.90080337641509
2836,2.0,7.0,39.38861515649494
2837,1.0,6.0,32.20664245453784
2838,1.0,6.0,34.35266420684387
2839,1.0,4.0,26.06589782443144
2841,1.0,5.0,29.50407693817189
2842,4.0,9.0,39.28245338053986
2844,2.0,6.0,40.88162345828302
2845,5.0,9.0,38.09414500767393
2846,1.0,5.0,36.37035264140954
2848,8.0,11.0,39.40092989841603
2851,4.0,7.0,38.75255081828858
2852,1.0,8.0,35.143135010545755
2854,3.0,8.0,35.16481466676261
2856,1.0,5.0,34.79883291739769
2858,3.0,7.0,35.079382574500336
2859,4.0,7.0,38.711688702414506
2860,3.0,7.0,39.05086441937885
2861,4.0,8.0,39.87592726254613
2863,6.0,8.0,34.28397119577434
2864,3.0,8.0,38.43314329488151
2867,6.0,9.0,42.10312777348926
2869,2.0,6.0,38.09414500767393
2873,13.0,13.0,40.78993877840093
2877,2.0,6.0,37.0275215171756
2878,3.0,7.0,38.23872667392787
2879,5.0,7.0,39.806999369257184
2880,2.0,5.0,39.38861515649494
2881,12.0,13.0,38.80172763193725
2882,2.0,5.0,38.24609974388312
2883,2.0,6.0,38.66588328723099
2884,1.0,5.0,37.2247276290961
2886,2.0,6.0,35.942662281082406
2888,2.0,6.0,34.17727327694634
2891,2.0,6.0,39.87592726254613
2892,3.0,8.0,37.80412541997215
2894,3.0,7.0,40.78993877840093
29,4.0,6.0,39.39223368443864
2901,4.0,8.0,38.69092765469584
2902,2.0,5.0,34.2608629968875
2903,1.0,5.0,31.538403780888608
2904,1.0,6.0,35.39211720022043
2905,3.0,5.0,38.43314329488151
2906,1.0,5.0,31.10901301283285
2908,1.0,4.0,24.846421137006068
2909,4.0,8.0,42.69608735403782
2910,2.0,6.0,32.57211536314683
2911,3.0,6.0,36.33504358604007
2912,11.0,13.0,40.235159371461584
2914,2.0,7.0,35.8087416732088
2916,1.0,4.0,33.42847473574683
2919,1.0,7.0,35.574676590613606
2920,6.0,9.0,40.15348668202079
2924,7.0,9.0,38.70664662718031
2927,2.0,5.0,41.56433654549379
2930,2.0,6.0,33.862480084294845
2931,1.0,5.0,33.57242181106145
2943,2.0,7.0,41.19362906924794
2944,1.0,5.0,31.643791589173368
2945,1.0,6.0,33.983115973879855
2947,1.0,5.0,35.7983012400341
2962,2.0,4.0,38.70664662718031
2963,6.0,11.0,37.501350492639055
2964,3.0,6.0,38.09890117239309
2965,3.0,7.0,35.62851737797797
2966,1.0,6.0,35.023177553859554
2968,1.0,6.0,27.032684870735107
2969,5.0,9.0,37.85712640709411
2970,2.0,6.0,33.23933556303852
2971,2.0,6.0,34.69664097202433
2977,1.0,4.0,29.87895966421766
2978,1.0,4.0,28.07025944193626
2983,5.0,8.0,38.954260413874366
2984,2.0,6.0,38.09890117239309
2985,2.0,6.0,39.3473360240003
2986,1.0,6.0,30.225593509912063
3,3.0,7.0,39.50207169721378
30,3.0,8.0,39.28245338053986
3018,1.0,6.0,34.6459728235799
3019,2.0,6.0,39.974443075660176
3020,1.0,4.0,30.607001982844444
3021,4.0,8.0,40.9662710065406
3022,2.0,5.0,36.89750764478914
3023,2.0,7.0,35.7983012400341
3026,2.0,6.0,37.27603176112355
3027,6.0,10.0,38.92138399382989
3031,1.0,5.0,32.09818413946044
3032,1.0,5.0,27.65825477475933
305,1.0,5.0,31.835047930223748
3051,1.0,5.0,36.37188348132803
3052,1.0,5.0,35.591779748359826
3059,2.0,7.0,36.5380131705756
3093,1.0,5.0,32.47377713277801
3094,2.0,6.0,38.19537446620257
3095,1.0,6.0,32.5831833914996
3096,1.0,4.0,32.09818413946044
3097,2.0,6.0,35.8087416732088
3098,2.0,7.0,37.96561333355388
31,1.0,5.0,34.79883291739769
3100,1.0,6.0,34.02937750850112
3101,2.0,7.0,36.39341306489105
3133,1.0,5.0,27.822598034884216
3134,2.0,7.0,38.43314329488151
3135,1.0,5.0,36.81958319068903
3136,5.0,9.0,39.38244285633829
3137,1.0,5.0,33.43710155552687
3138,1.0,4.0,22.46405127443188
3139,3.0,7.0,40.28995687256902
3140,1.0,6.0,35.224706501893
3141,1.0,4.0,25.5800291686091
3142,2.0,6.0,40.755530018623055
3148,1.0,5.0,35.574676590613606
3149,2.0,7.0,41.49577630873395
3150,3.0,7.0,36.437302499586096
3151,1.0,5.0,34.17727327694634
3152,8.0,10.0,40.28995687256902
3153,1.0,5.0,33.983115973879855
3154,3.0,7.0,39.87592726254613
3155,4.0,9.0,40.89210478760175
3156,1.0,5.0,32.61731585717466
3157,8.0,11.0,38.84987974408786
3158,3.0,6.0,40.86921713109695
3159,2.0,7.0,32.61731585717466
3160,1.0,5.0,35.16481466676261
3161,4.0,7.0,40.201481883055386
3162,4.0,6.0,39.37985393490088
3163,2.0,6.0,38.72187091779768
3164,7.0,10.0,39.806999369257184
3165,7.0,11.0,40.63253111054279
3166,2.0,6.0,40.235159371461584
3167,1.0,4.0,33.96285975311547
3168,1.0,4.0,31.835047930223748
3169,3.0,6.0,38.42048740997529
3170,1.0,5.0,27.032684870735107
3171,4.0,8.0,39.3845246696165
3172,4.0,8.0,41.1839472622792
3173,8.0,11.0,40.03908211191535
3174,4.0,8.0,38.53189955724572
3175,1.0,5.0,28.477719354767466
3176,4.0,8.0,40.9662710065406
3177,1.0,6.0,36.09732515580768
3178,3.0,7.0,35.671098989182795
3179,4.0,9.0,42.10312777348926
3180,9.0,10.0,40.15348668202079
3181,4.0,9.0,35.942662281082406
3182,1.0,7.0,32.5831833914996
3183,6.0,11.0,39.38244285633829
3184,1.0,4.0,27.256028945427328
3185,1.0,5.0,33.43710155552687
3186,3.0,7.0,36.88594159728593
3187,3.0,6.0,36.99104121966952
3188,1.0,6.0,37.39803065728737
3189,1.0,6.0,34.35266420684387
3190,2.0,6.0,36.71684710760025
3191,2.0,5.0,38.39931352360033
3192,1.0,6.0,34.26998276669668
3193,3.0,7.0,36.9261405112522
3194,11.0,14.0,38.61179583889192
3195,2.0,5.0,36.6625469864366
3196,5.0,10.0,37.259390524038224
3197,2.0,7.0,39.806999369257184
3198,1.0,5.0,33.22577803907447
3199,1.0,5.0,34.477537436413215
3200,3.0,7.0,33.322164004376816
3201,1.0,5.0,33.858195806238754
3202,2.0,6.0,37.21713119974244
3203,3.0,6.0,37.73598727590928
3204,1.0,5.0,32.8333815463899
3205,3.0,6.0,38.39931352360033
3206,3.0,5.0,41.19362906924794
3207,1.0,5.0,34.477537436413215
3208,1.0,4.0,26.52857507664217
3209,4.0,8.0,38.25044083103815
321,2.0,6.0,37.33022589431748
3210,3.0,7.0,35.26731583115544
3211,1.0,4.0,32.60761107946249
322,3.0,6.0,37.261358496811326
3225,2.0,7.0,31.541901830598345
3226,7.0,11.0,36.92422563763723
3227,4.0,9.0,40.78993877840093
3228,2.0,6.0,39.285343093245785
3229,3.0,8.0,38.446946629657305
323,2.0,7.0,36.72501925265
3230,8.0,10.0,40.637715791615946
3231,1.0,5.0,27.4719997004386
3232,2.0,6.0,36.72501925265
3233,1.0,5.0,33.983115973879855
3234,1.0,5.0,36.06324727422785
3235,1.0,5.0,26.38549559527109
3236,1.0,5.0,33.25086911901336
3237,4.0,8.0,37.556264447988994
3238,3.0,7.0,39.39223368443864
324,1.0,5.0,37.01490332053634
325,2.0,5.0,40.89210478760175
3253,1.0,5.0,37.01490332053634
326,2.0,7.0,38.75255081828858
3266,2.0,5.0,38.010940916234816
3267,4.0,6.0,41.56433654549379
3268,3.0,6.0,38.0842601177937
3269,2.0,7.0,40.86921713109695
327,11.0,13.0,38.446946629657305
3270,1.0,5.0,36.109997477191904
3271,8.0,12.0,40.29828019680348
3272,4.0,7.0,38.53189955724572
3273,5.0,9.0,38.272742021888405
3274,3.0,8.0,36.59967232529672
3275,4.0,8.0,42.189528863323815
3276,1.0,5.0,31.886344680222628
3277,3.0,5.0,38.11401583171748
3278,3.0,7.0,36.3854201673241
3279,1.0,5.0,31.93338790585683
3280,1.0,5.0,35.797174606941944
3281,1.0,6.0,34.584701991731855
3282,3.0,7.0,38.84987974408786
3283,1.0,4.0,31.017883115315755
3284,7.0,11.0,37.18296577580484
3285,4.0,9.0,42.33077675237297
3286,7.0,10.0,39.993322559143024
3287,1.0,5.0,29.49874790072416
3288,1.0,4.0,31.725514664404063
3289,9.0,11.0,42.04103211161173
3290,2.0,5.0,36.145982504312855
3291,1.0,4.0,36.72501925265
3292,1.0,5.0,24.87618985155145
3293,1.0,5.0,36.995890276994814
3294,2.0,6.0,41.49577630873395
3295,1.0,4.0,28.03814322443717
3296,7.0,11.0,40.92387776299511
3297,1.0,5.0,27.07683312268228
3298,2.0,7.0,35.26731583115544
3299,2.0,7.0,36.64221422351595
33,1.0,5.0,30.28982799042376
3300,4.0,7.0,37.57609032164156
3301,2.0,6.0,37.4631174470769
3302,1.0,5.0,26.40745007474484
3303,2.0,7.0,38.55574433188523
3309,1.0,4.0,34.589924823166285
3310,1.0,5.0,33.94524727608917
3312,3.0,7.0,40.90080337641509
332,1.0,5.0,35.023177553859554
3325,1.0,5.0,24.892185449233477
3326,1.0,5.0,23.35107091882311
3327,1.0,5.0,27.229341022389576
3328,1.0,6.0,32.46637179409136
333,2.0,6.0,33.086159686757384
334,2.0,6.0,33.142902236042985
3340,8.0,9.0,42.189528863323815
3341,8.0,10.0,38.61179583889192
3342,2.0,6.0,40.88162345828302
3343,3.0,6.0,38.954260413874366
3344,9.0,13.0,40.63253111054279
335,3.0,6.0,38.53189955724572
3355,1.0,5.0,32.85704575146109
3356,4.0,7.0,38.21305479938694
3357,4.0,7.0,38.21305479938694
3358,2.0,5.0,30.76120557399829
3359,2.0,7.0,40.88162345828302
336,5.0,10.0,40.63253111054279
337,1.0,6.0,24.74539495171263
338,2.0,7.0,36.72501925265
339,2.0,5.0,41.82420356756808
34,4.0,8.0,39.806999369257184
340,1.0,4.0,34.940451175693134
341,3.0,8.0,34.79208037476183
342,1.0,5.0,30.049079085082703
343,3.0,7.0,38.69092765469584
344,1.0,6.0,34.26998276669668
345,1.0,6.0,37.45737749250678
346,1.0,4.0,35.01341134853061
347,2.0,6.0,36.37035264140954
3503,4.0,8.0,39.844772603392144
3504,1.0,5.0,34.940451175693134
3505,7.0,8.0,40.201481883055386
3506,6.0,10.0,40.86921713109695
3507,1.0,6.0,34.27673421629002
3569,2.0,5.0,37.23465009411522
3570,2.0,7.0,33.45406299954161
3571,2.0,5.0,40.86921713109695
3572,3.0,8.0,36.7917545185148
3573,1.0,6.0,33.42847473574683
3574,1.0,5.0,33.353581057235644
3575,1.0,5.0,30.676107158032785
3576,3.0,7.0,39.45443689365645
3577,5.0,9.0,40.29828019680348
3578,1.0,5.0,35.64132137519328
3579,6.0,10.0,40.29828019680348
3580,1.0,5.0,35.023177553859554
3581,2.0,5.0,37.82107418685821
3582,1.0,4.0,33.94524727608917
3583,3.0,7.0,38.0842601177937
3584,7.0,10.0,35.94164070210386
36,1.0,6.0,26.691433295600525
362,3.0,8.0,39.74660862766178
3681,1.0,4.0,32.60761107946249
3682,1.0,4.0,31.898310379553383
3683,4.0,8.0,35.40231218956515
3684,3.0,7.0,33.72534108940549
3685,2.0,5.0,38.36881412609496
3686,2.0,6.0,36.10016281766819
3687,3.0,7.0,42.33077675237297
3688,4.0,8.0,40.147692167685946
3689,6.0,9.0,42.57203721989794
3690,1.0,6.0,31.886344680222628
3691,1.0,5.0,34.08289422541297
3692,1.0,5.0,30.29704393020429
3693,1.0,5.0,36.31198097811728
3694,2.0,6.0,36.79221271922937
3695,5.0,10.0,39.65858533660359
3696,10.0,11.0,40.88162345828302
3697,3.0,7.0,40.24111777619159
3698,2.0,6.0,30.915829344306683
3699,2.0,7.0,36.31198097811728
3707,2.0,6.0,32.21462354468078
3708,1.0,4.0,31.37719382391527
3709,1.0,4.0,28.30070009549473
3710,2.0,6.0,30.214232496472043
3711,1.0,5.0,24.138832682570275
3712,1.0,5.0,33.143548686607005
3713,1.0,5.0,26.06958167246828
3714,1.0,4.0,26.238553424426804
3715,1.0,5.0,36.244353801011286
3716,1.0,5.0,23.644361136419096
3717,2.0,6.0,33.972269558762136
387,2.0,7.0,37.96561333355388
388,2.0,7.0,40.15348668202079
389,2.0,6.0,33.45406299954161
390,2.0,6.0,38.27985888519739
391,2.0,6.0,40.755530018623055
392,6.0,10.0,39.59956998311948
393,4.0,8.0,38.0842601177937
3931,7.0,10.0,42.04103211161173
3934,1.0,4.0,30.770224465084016
3935,3.0,7.0,39.74660862766178
3936,2.0,6.0,38.84987974408786
3937,1.0,5.0,35.591779748359826
3938,2.0,8.0,41.99754602728531
3939,1.0,5.0,36.29587055570688
394,3.0,6.0,36.9261405112522
3940,2.0,5.0,36.28972964325304
3941,4.0,9.0,40.235159371461584
3942,5.0,8.0,41.49577630873395
395,5.0,10.0,40.2267574741518
3959,3.0,7.0,38.09414500767393
396,1.0,4.0,33.220477284003614
3960,6.0,9.0,41.43532773953235
3961,2.0,7.0,38.06753604795803
3962,11.0,14.0,40.03908211191535
3963,1.0,6.0,33.353581057235644
3964,12.0,12.0,42.69608735403782
3965,4.0,8.0,37.55488753481713
3966,2.0,6.0,34.57847424378282
3967,3.0,7.0,40.12834635245431
3968,1.0,4.0,31.643791589173368
3969,5.0,9.0,39.974443075660176
397,3.0,6.0,40.89210478760175
3970,1.0,4.0,33.838012797276534
3972,7.0,12.0,38.5460419790602
3973,1.0,5.0,31.92079718081801
3974,3.0,7.0,37.41047520982871
3975,3.0,6.0,38.70664662718031
3976,2.0,5.0,37.33022589431748
3978,2.0,5.0,32.47377713277801
3979,1.0,5.0,30.547044817270613
398,3.0,7.0,38.010940916234816
3981,2.0,7.0,29.04100832742937
399,2.0,7.0,35.28267213404048
4,2.0,7.0,38.987248344254766
400,2.0,5.0,39.993322559143024
401,5.0,9.0,38.19537446620257
402,2.0,8.0,36.995890276994814
403,2.0,5.0,37.798882426702974
404,2.0,6.0,32.68268416366985
405,2.0,6.0,38.27985888519739
406,4.0,9.0,39.62196554664905
407,4.0,8.0,39.65858533660359
408,1.0,6.0,34.26998276669668
409,2.0,6.0,37.92586516830044
410,2.0,6.0,39.63864357862342
411,3.0,7.0,36.5380131705756
412,7.0,9.0,38.54914106471959
413,2.0,6.0,37.92586516830044
414,2.0,5.0,37.68014787421892
415,1.0,5.0,28.110403006363647
416,8.0,9.0,41.38583738596875
417,1.0,6.0,31.835047930223748
418,2.0,6.0,37.36547436360872
4187,2.0,7.0,33.45406299954161
419,1.0,5.0,31.936858409325616
4191,2.0,6.0,36.3854201673241
4197,4.0,7.0,38.72187091779768
4198,1.0,5.0,34.6073023540515
4200,2.0,6.0,41.99754602728531
4202,2.0,6.0,42.10312777348926
4205,2.0,4.0,37.1087435131037
4206,1.0,5.0,33.85919432245975
4207,1.0,6.0,34.28119460713169
4209,3.0,7.0,35.14325199075158
421,2.0,6.0,39.86346259771982
4210,8.0,11.0,41.55095745664516
4211,1.0,5.0,31.56787433964834
4212,1.0,5.0,34.87289144471669
4213,1.0,4.0,26.51994380098672
4219,5.0,9.0,39.46906808257456
4221,2.0,6.0,32.20188271195503
4224,2.0,6.0,40.29828019680348
4225,4.0,8.0,40.147692167685946
4227,8.0,11.0,38.987248344254766
4228,10.0,11.0,41.82420356756808
4242,1.0,6.0,33.30307605784173
4243,1.0,4.0,32.8333815463899
4244,2.0,6.0,33.983115973879855
4245,1.0,5.0,34.28397119577434
4246,1.0,6.0,27.887212560243945
4247,2.0,6.0,38.0842601177937
4248,1.0,5.0,33.25086911901336
4249,1.0,4.0,33.30307605784173
4250,2.0,5.0,37.798882426702974
4251,2.0,7.0,36.19057751379584
4258,1.0,5.0,27.37602040603368
4259,2.0,5.0,31.97919983962356
4260,4.0,9.0,39.59956998311948
4261,1.0,6.0,34.940451175693134
4262,1.0,5.0,35.023177553859554
4263,1.0,5.0,35.143135010545755
4264,1.0,4.0,26.9409374146054
4265,2.0,6.0,35.06638239767538
4266,4.0,8.0,34.14433669102829
4267,1.0,5.0,35.38589834653691
4268,2.0,6.0,33.22577803907447
4269,3.0,7.0,37.36547436360872
4270,2.0,6.0,36.99104121966952
4271,6.0,10.0,36.66257324305017
4272,5.0,8.0,41.55095745664516
4273,2.0,6.0,34.67764249408211
4274,3.0,8.0,38.19537446620257
4275,2.0,5.0,36.39341306489105
4276,2.0,5.0,33.84555317184186
4277,1.0,6.0,26.06958167246828
4278,2.0,6.0,36.99104121966952
4279,1.0,6.0,32.37355037578068
4280,1.0,5.0,24.909766335314394
4281,3.0,7.0,36.89750764478914
4282,5.0,9.0,39.844772603392144
4283,2.0,6.0,38.21305479938694
4284,2.0,7.0,41.1839472622792
4285,5.0,8.0,39.457709028603205
4286,1.0,5.0,23.50956052491384
4287,1.0,5.0,34.14251840140856
4288,2.0,5.0,36.82003947373633
4289,6.0,10.0,38.3063145518172
4290,1.0,6.0,27.747463549920248
4291,3.0,8.0,38.39931352360033
4292,1.0,5.0,32.5831833914996
4293,5.0,8.0,39.285343093245785
4294,3.0,6.0,40.03908211191535
4295,1.0,6.0,28.541246702205523
4296,7.0,11.0,41.82420356756808
4297,7.0,10.0,41.1839472622792
4298,1.0,4.0,35.7983012400341
4299,4.0,8.0,42.69608735403782
4300,1.0,4.0,28.17661359345449
4301,3.0,7.0,39.844772603392144
4302,17.0,16.0,42.10312777348926
4303,4.0,7.0,40.235159371461584
4304,4.0,8.0,40.15348668202079
4305,3.0,7.0,39.05086441937885
4306,4.0,7.0,40.92387776299511
4307,5.0,7.0,40.201481883055386
4308,4.0,8.0,38.07780372552032
4309,6.0,10.0,41.54299610511141
4310,4.0,9.0,35.31279534050303
4311,1.0,4.0,26.022285236698103
4312,4.0,8.0,38.3516602673268
4313,4.0,8.0,38.0753440285156
4314,2.0,6.0,40.88162345828302
4315,2.0,7.0,37.501350492639055
4316,1.0,5.0,35.4396539240349
4317,2.0,6.0,38.75255081828858
4318,7.0,11.0,41.55095745664516
4319,6.0,9.0,40.2267574741518
4320,1.0,4.0,34.35266420684387
4321,2.0,7.0,41.43532773953235
4322,2.0,5.0,38.39931352360033
4323,1.0,5.0,35.671098989182795
4324,3.0,6.0,36.82003947373633
433,2.0,5.0,39.28245338053986
434,1.0,5.0,31.840472961385444
435,1.0,4.0,31.93338790585683
436,2.0,6.0,36.70971849695028
437,3.0,6.0,37.96561333355388
438,2.0,6.0,38.11401583171748
439,5.0,10.0,37.501350492639055
4397,3.0,7.0,35.942662281082406
4399,1.0,4.0,29.377954767131776
440,1.0,5.0,25.510483042374965
4400,9.0,12.0,40.86921713109695
4401,6.0,8.0,36.89750764478914
4408,4.0,7.0,39.00324796274548
4409,2.0,6.0,39.87592726254613
441,1.0,5.0,24.909766335314394
4410,3.0,5.0,39.37985393490088
4411,1.0,4.0,29.83689226058711
4412,7.0,10.0,41.56433654549379
4413,8.0,10.0,39.40092989841603
4414,2.0,6.0,38.32238817707516
4415,1.0,4.0,33.49962009447537
4416,2.0,6.0,34.51757457220749
4417,1.0,5.0,34.356019583965406
4419,1.0,6.0,30.941146012473105
442,4.0,8.0,37.16604822125969
443,9.0,11.0,39.3845246696165
444,1.0,5.0,34.22400142308896
445,3.0,8.0,37.556264447988994
446,2.0,5.0,38.69092765469584
447,1.0,4.0,35.01341134853061
448,3.0,7.0,38.3516602673268
449,2.0,6.0,31.42094348541017
450,4.0,8.0,38.922355260365705
451,6.0,9.0,39.037804260625805
452,1.0,5.0,32.83555900802917
4520,5.0,8.0,38.27985888519739
4521,3.0,8.0,37.56702764523912
4525,1.0,5.0,34.26998276669668
4526,7.0,10.0,38.0753440285156
453,3.0,6.0,38.32238817707516
4531,1.0,5.0,28.087209693653865
4532,1.0,4.0,26.9409374146054
4538,1.0,5.0,28.098777783520188
4539,1.0,6.0,34.066340470161535
454,4.0,7.0,33.57242181106145
4540,1.0,6.0,33.42847473574683
4541,1.0,4.0,26.666677709297
4542,1.0,5.0,24.74539495171263
4543,2.0,7.0,38.049155005753406
4546,2.0,6.0,35.700873445337514
4547,1.0,6.0,31.55181493793615
4548,2.0,7.0,34.56072812957864
4549,1.0,5.0,29.813521406833445
455,4.0,9.0,36.5380131705756
4551,1.0,5.0,30.46452600356726
4552,1.0,6.0,27.6248082819725
456,2.0,7.0,37.75959370775101
457,1.0,5.0,29.167188267999336
458,1.0,5.0,27.48391189016805
459,2.0,6.0,37.28076731888468
4590,2.0,7.0,37.68014787421892
460,3.0,6.0,40.92387776299511
4608,7.0,10.0,42.04103211161173
4609,3.0,8.0,39.86346259771982
461,5.0,8.0,39.40092989841603
4610,2.0,5.0,35.62337838357749
4611,1.0,4.0,28.590043070176893
4612,3.0,7.0,37.45737749250678
4613,2.0,6.0,35.22739111333375
462,1.0,5.0,37.03452299281387
4624,3.0,7.0,39.39223368443864
463,1.0,5.0,27.429578266890168
464,2.0,6.0,38.922355260365705
466,1.0,4.0,33.22008165013356
467,4.0,8.0,39.3473360240003
468,1.0,4.0,35.555143129160264
469,1.0,4.0,32.3433897557952
470,1.0,5.0,28.547832122415333
471,2.0,7.0,40.63253111054279
472,1.0,6.0,31.28409689064743
473,2.0,6.0,37.4631174470769
474,4.0,9.0,35.14325199075158
475,7.0,10.0,40.78993877840093
476,1.0,4.0,27.99256789139384
477,1.0,4.0,19.387887995903025
478,4.0,7.0,38.70664662718031
479,2.0,5.0,33.86597296467696
480,1.0,5.0,32.9975387822601
481,2.0,7.0,38.33248438379853
489,9.0,12.0,41.82420356756808
490,4.0,8.0,35.942662281082406
5,2.0,7.0,34.67764249408211
509,1.0,5.0,26.62664501509952
510,1.0,5.0,27.71608959200566
511,1.0,5.0,23.336772849078766
512,4.0,7.0,41.19362906924794
513,1.0,5.0,32.11183303399342
52,2.0,6.0,41.56433654549379
526,2.0,7.0,37.6397088355251
528,1.0,5.0,32.9975387822601
529,1.0,4.0,33.220477284003614
530,2.0,7.0,31.592847044848867
531,1.0,5.0,28.30070009549473
532,1.0,5.0,29.29783036950666
533,1.0,5.0,30.11555399111603
534,1.0,5.0,25.97813486492421
535,1.0,5.0,29.59329049635024
536,2.0,6.0,37.28076731888468
537,1.0,5.0,23.29045903854722
538,1.0,4.0,19.08882008724311
539,1.0,6.0,34.47291184762034
541,1.0,5.0,27.40683073547312
55,9.0,13.0,41.55095745664516
554,3.0,7.0,38.0753440285156
56,2.0,6.0,33.45548177218061
583,5.0,8.0,41.54299610511141
584,7.0,9.0,38.64110689698306
585,2.0,7.0,40.235159371461584
586,3.0,7.0,38.23872667392787
587,7.0,10.0,40.9662710065406
588,3.0,7.0,39.87592726254613
589,1.0,5.0,34.10969368725229
59,1.0,5.0,24.8452893497738
590,9.0,11.0,40.755530018623055
591,3.0,8.0,37.28076731888468
592,3.0,7.0,38.3516602673268
593,16.0,15.0,41.99754602728531
594,12.0,12.0,41.1839472622792
595,17.0,16.0,40.03908211191535
596,1.0,5.0,33.85302326690329
597,7.0,9.0,39.28245338053986
598,3.0,6.0,38.09414500767393
599,20.0,18.0,41.19362906924794
6,9.0,12.0,41.49577630873395
61,1.0,5.0,32.36465753518021
62,5.0,5.0,38.54914106471959
63,7.0,11.0,37.68221102376104
64,3.0,7.0,37.261358496811326
649,3.0,6.0,38.36881412609496
65,5.0,9.0,39.45443689365645
651,1.0,6.0,27.60303548687445
652,1.0,5.0,34.940451175693134
653,1.0,5.0,34.066340470161535
654,1.0,5.0,29.156630497731697
655,2.0,5.0,38.75255081828858
656,1.0,5.0,36.18327929147693
657,1.0,4.0,29.813521406833445
658,1.0,5.0,29.609435814610503
659,1.0,5.0,27.936523622512443
66,1.0,5.0,35.4396539240349
660,1.0,5.0,36.37188348132803
661,1.0,7.0,28.74009105866142
662,2.0,5.0,38.24609974388312
663,1.0,5.0,35.2953120610389
